Date,Tweet ID,Text,Username,sentiment,label,score,Open,High,Low,Close,Adj Close,Volume
2021-12-23,1474145324751101959,"Stock: $CVX - Chevron Corporation
*** NEWS ***
Weekly oil supply / demand roundup -- crude up ~$2.5 from last Friday's close - Seeking Alpha
https://t.co/sFuDUmbPIg
Try now the Best Pivot Point Calculator!! https://t.co/7cdf2xSY8w
#tradingview
#stocks
#stockstowatch https://t.co/pyf0PpDGdB",bs_marker,"[{'label': 'NEGATIVE', 'score': 0.5207046866416931}]",NEGATIVE,0.5207046866416931,116.510002,117.919998,116.400002,116.410004,113.231674,7416600
2021-12-23,1474139410597883908,The #Burma junta is STILL earning $1.4 BILLION in gas revenues from oil &amp; gas companies such as @Chevron &amp; @TotalEnergies . Targeted #sanctions on MOGE must be implemented! These companies are just as guilty for the #CrimesAgainstHumanity &amp; have blood on their hands.  #Myanmar https://t.co/M6ljSrU8lP,uscb,"[{'label': 'NEGATIVE', 'score': 0.9962053894996643}]",NEGATIVE,0.9962053894996644,116.510002,117.919998,116.400002,116.410004,113.231674,7416600
2021-12-23,1474123280101613576,"Why #oil giants like @Chevron and @bp_America are investing in #geothermal energy (dabble, dabble?) https://t.co/A2wwLm0bBF",markburgerenerg,"[{'label': 'NEGATIVE', 'score': 0.9956587553024292}]",NEGATIVE,0.9956587553024292,116.510002,117.919998,116.400002,116.410004,113.231674,7416600
2021-12-23,1474101697492529152,"Any oil and gas produced needs to be offset by sequestering an equivalent amount of carbon. Ask Chevron and ExxonMobile, responsible for 80% of their sector’s emissions if they agree? For their shareholders, then for their veryone’s grand children. https://t.co/kjgLqHkTd8",vadimusconseils,"[{'label': 'NEGATIVE', 'score': 0.9936229586601257}]",NEGATIVE,0.9936229586601256,116.510002,117.919998,116.400002,116.410004,113.231674,7416600
2021-12-23,1474095730616848384,"@SeanErnst @utopiaEluta_ That would be a naive take on AS/COA. It's corporate members like Exxon and Chevron bought 75% of Brazil's massive oil reserves at pennies on the  dollar after the 2016 coup AS/COA supported. To them, it was a success. It has not ""turned leftist"".",BrianMteleSUR,"[{'label': 'POSITIVE', 'score': 0.9981626868247986}]",POSITIVE,0.9981626868247986,116.510002,117.919998,116.400002,116.410004,113.231674,7416600
2021-05-03,1389346288773259271,"@bolling_debbie @attackerman @JamilSmith It wasn’t an aircraft carrier, it was a private Chevron oil tanker and they renamed it “Altair Voyager” to distance themselves from politics. They named it after her because she was a former Chevron board member.",kbchirps,"[{'label': 'NEGATIVE', 'score': 0.9896520972251892}]",NEGATIVE,0.9896520972251892,103.980003,105.720001,103.220001,105.529999,98.915176,7938100
2021-05-03,1389340753239891978,"@RealDeanCain I paid $24.27 at Chevron to fill up my Honda Civic Sport 2.5 weeks ago. I still have half a tank left. As a LA  oilfield brat, I used to be able to say higher prices were good for the oil and gas industry. I was willing to pay more.However, this admin’s policies are hurting us.🤬",theoriginaltams,"[{'label': 'NEGATIVE', 'score': 0.9991270899772644}]",NEGATIVE,0.9991270899772644,103.980003,105.720001,103.220001,105.529999,98.915176,7938100
2021-05-03,1389324865228918785,"@ssosa3 @IntlMergers @Jim_Jordan It would go directly to Gulf Coast refineries owned by companies investing in tar sands. These companies include Exxon Mobil, Chevron, Koch Industries, Marathon Oil and Shell Oil. Gulf refineries would refine the tar sands crude oil into diesel oil for export.",SherryW10377709,"[{'label': 'NEGATIVE', 'score': 0.9866833090782166}]",NEGATIVE,0.9866833090782166,103.980003,105.720001,103.220001,105.529999,98.915176,7938100
2021-05-03,1389311040328896512,@existentialfish Nobody tell them that the oil companies were so appreciative of Bush's national security adviser Condoleezza Rice that Chevron even named an oil tanker after her.,live4liberation,"[{'label': 'NEGATIVE', 'score': 0.9896118640899658}]",NEGATIVE,0.9896118640899658,103.980003,105.720001,103.220001,105.529999,98.915176,7938100
2021-05-03,1389307104259887106,"@IntlMergers @SunderlinBen @Jim_Jordan I found this:
It would go directly to Gulf Coast refineries owned by companies investing in tar sands. These companies include Exxon Mobil, Chevron, Koch Industries, Marathon Oil and Shell Oil. Gulf refineries would refine the tar sands crude oil into diesel oil for export.",SherryW10377709,"[{'label': 'NEGATIVE', 'score': 0.9599139094352722}]",NEGATIVE,0.9599139094352722,103.980003,105.720001,103.220001,105.529999,98.915176,7938100
2021-05-04,1389727527350980609,@NBCNews A war criminals daughter and a man who is letting 250 million gallons of oil sit outside Bakersfield because chevron don’t feel like cleaning up. Two prime citizens right there 🤪,HunsuckerJenni,"[{'label': 'NEGATIVE', 'score': 0.991174042224884}]",NEGATIVE,0.991174042224884,105.959999,106.510002,104.849998,106.110001,99.458817,8704300
2021-05-04,1389723268077264901,"Chevron pitches $100 million in New Mexico properties as oil M&amp;A heats up

#energytwitter #oilandgas #PermianBasin

https://t.co/swrWacLuvE",BrianComeaux2,"[{'label': 'NEGATIVE', 'score': 0.9915181994438171}]",NEGATIVE,0.9915181994438172,105.959999,106.510002,104.849998,106.110001,99.458817,8704300
2021-05-04,1389708410577473538,"Imperial Oil shareholders defeat shareholder motion to set net-zero emission target - https://t.co/p7Kv90gz74 Exxon Mobil reports a $20-billion net loss in its fourth quarter, along with other disappointing losses in the sector from BP and Chevron. Imperial Oil, however, stand...",CamTrader_ca,"[{'label': 'NEGATIVE', 'score': 0.9977453351020813}]",NEGATIVE,0.9977453351020812,105.959999,106.510002,104.849998,106.110001,99.458817,8704300
2021-05-04,1389676830311866369,"@climatefinance Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5,"[{'label': 'NEGATIVE', 'score': 0.963180422782898}]",NEGATIVE,0.963180422782898,105.959999,106.510002,104.849998,106.110001,99.458817,8704300
2021-05-04,1389664231688052741,"@SenTedCruz Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5,"[{'label': 'NEGATIVE', 'score': 0.9627169370651245}]",NEGATIVE,0.9627169370651244,105.959999,106.510002,104.849998,106.110001,99.458817,8704300
2021-05-05,1390053095284133890,"#Chevron #Ecuador #EnvironmentalJustice #pollution #environment #environmental #environmentalimpact #environmentalhealth #oilandgas #oil #activism #Patagonia #NewYorkCity #NYC #energytwitter

#Justice Movement Emerges2Defend #StevenDonziger:via @thenation
https://t.co/gOvHIDpyQN",VoteHafner,"[{'label': 'NEGATIVE', 'score': 0.9891135692596436}]",NEGATIVE,0.9891135692596436,107.089996,109.540001,106.82,108.959999,102.13018,12872400
2021-05-05,1390037258665824256,"@ClimateAd Government complicity with destruction of the environment - US Forestry Service working hand-in-hand with logging companies, politicians taking Big Oil money in one hand while shaking the hands of climate activists with the other, US Courts helping Chevron persecute Donziger.",DaveRhody,"[{'label': 'NEGATIVE', 'score': 0.9933092594146729}]",NEGATIVE,0.9933092594146729,107.089996,109.540001,106.82,108.959999,102.13018,12872400
2021-05-05,1390031523831681024,"It’s wild that Chevron is such a big company, yet only produces ~3% of global oil",KirkSimon9,"[{'label': 'NEGATIVE', 'score': 0.9895610809326172}]",NEGATIVE,0.9895610809326172,107.089996,109.540001,106.82,108.959999,102.13018,12872400
2021-05-05,1390029071090917381,"Gallery Post 🙌🏼
Courtesy of @grafcustomhardwood , this one of a kind chevron white oak floor is finished with a custom mix of Oil Plus 2C. 
Who else loves a chevron pattern? 🖐🏼
#rubiomonocoat @ Chicago, Illinois https://t.co/ZpaTUCzHiM",rubiomonocoatUS,"[{'label': 'POSITIVE', 'score': 0.8388196229934692}]",POSITIVE,0.8388196229934692,107.089996,109.540001,106.82,108.959999,102.13018,12872400
2021-05-05,1390017602303442944,"🙄
“an American, state-sponsored oil company is no longer unthinkable &amp; progressives have argued for industrial policies akin to China..allowing the U.S. government to take a strong guiding hand”

Breakingviews-Exxon-Chevron deal could kill fossil fuels https://t.co/RsEwpma0ZJ",4_ACuriousMind,"[{'label': 'NEGATIVE', 'score': 0.9880325794219971}]",NEGATIVE,0.9880325794219972,107.089996,109.540001,106.82,108.959999,102.13018,12872400
2021-05-06,1390444756413652995,"@glynmoody When I hear or see the word Chevron I see Condoleezza Rice’s face, pristine coastlines blackened w/tarballs and sludge, beautiful animals floating dead, villagers w/increased cancer rates

Oil devastation was a weekly, even daily news event for my generation. Disgusting industry.",ropebelt,"[{'label': 'NEGATIVE', 'score': 0.9969955682754517}]",NEGATIVE,0.9969955682754515,108.949997,109.129997,107.419998,109.019997,102.186424,9654900
2021-05-06,1390410523385241604,"Chevron has been locked in a legal battle with people in  Ecuador for 28 years, who say they've been harmed by oil drilling

Today on #TheJournal: @sara_randazzo on why the case seems to never end... and the lengths the company has gone to fight it https://t.co/xMnh073pTr",Ryan_Knutson,"[{'label': 'NEGATIVE', 'score': 0.9913825392723083}]",NEGATIVE,0.9913825392723083,108.949997,109.129997,107.419998,109.019997,102.186424,9654900
2021-05-06,1390400845234286596,"@SDonziger Here, once again, is the back story about why #Chevron and 2 federal judges are persecuting environmentalist lawyer Steven #Donziger -- he won a huge pollution case against the oil giant for poisoning the rainforest in #Ecuador:    https://t.co/oY19xYNIkA",jamesnorth7,"[{'label': 'NEGATIVE', 'score': 0.97625333070755}]",NEGATIVE,0.97625333070755,108.949997,109.129997,107.419998,109.019997,102.186424,9654900
2021-05-06,1390391809986154499,"@hrw 
@POTUS 
@PressSec 
@USSupremeCourt investigate @JudgePreska 
@Chevron Clean the oil spill in Ecuador! 
@andersoncooper 
@ClimateLitWatch",Lucymorales416,"[{'label': 'NEGATIVE', 'score': 0.9204760193824768}]",NEGATIVE,0.9204760193824768,108.949997,109.129997,107.419998,109.019997,102.186424,9654900
2021-05-06,1390390396639842304,Chevron Gives Update On Oil Well Fire In Ondo State Calm has been restored after a fire broke out at the Ojumole Well No. 1 in Ajegunle-Ikorigho communities in Ilaje local https://t.co/BzO5qvaDii,naija_monitor,"[{'label': 'POSITIVE', 'score': 0.6759936809539795}]",POSITIVE,0.6759936809539795,108.949997,109.129997,107.419998,109.019997,102.186424,9654900
2021-05-07,1390803645667610627,"That $9.5 billion judgment was in 2011. Ten years later, the Amazon and its indigenous people are being exploited and harmed by oil companies, not just @chevron, but also Chile’s #GeoPark as I was also reading today’s blog post from @amazonwatch. #climatepolitics",KarinaTayag,"[{'label': 'NEGATIVE', 'score': 0.9917268753051758}]",NEGATIVE,0.9917268753051758,108.089996,110.669998,107.699997,110.019997,103.123726,10273000
2021-05-07,1390802552778801157,"For the negative impacts @chevron’s oil drilling in the Ecuadorian Amazon. Now, Steven Donziger is in house arrest in NYC for his actions which are viewed as unethical under US laws. Don’t know about Ecuadorian laws though! #climatepolitics",KarinaTayag,"[{'label': 'NEGATIVE', 'score': 0.9972609281539917}]",NEGATIVE,0.9972609281539916,108.089996,110.669998,107.699997,110.019997,103.123726,10273000
2021-05-07,1390797336163491842,"🌍🚨 School Strike Week 23 🚨🌎

""No more coal, no more oil! Keep that carbon in the soil!""
Two weeks until our Chevron HQ Protest. Register here to attend: https://t.co/CApcaPvswv

#schoolstrike4climate #FFFEastBay
#ClimateAction #BanFossilFuels https://t.co/U4ExWG8RbB",FFFEastBay,"[{'label': 'NEGATIVE', 'score': 0.9973909258842468}]",NEGATIVE,0.9973909258842468,108.089996,110.669998,107.699997,110.019997,103.123726,10273000
2021-05-07,1390784683667988481,three chevron black oil engineering majors,LarsHano,"[{'label': 'NEGATIVE', 'score': 0.9468559622764587}]",NEGATIVE,0.9468559622764589,108.089996,110.669998,107.699997,110.019997,103.123726,10273000
2021-05-07,1390781218413846534,Why oil giants like Chevron and BP are investing in geothermal energy https://t.co/SN2f0Tc5jW,InformersNews,"[{'label': 'NEGATIVE', 'score': 0.9910945296287537}]",NEGATIVE,0.9910945296287536,108.089996,110.669998,107.699997,110.019997,103.123726,10273000
2021-05-10,1391903717000028160,"“When the boss of Strike Energy told an oil and gas conference the other day Australia had the second best tax regime in the world, he wasn’t kidding, though his peers at the conference must have been cussing “Shut up Stuart”. Particularly the Chevron delegation.”",raywilton4,"[{'label': 'NEGATIVE', 'score': 0.9984258413314819}]",NEGATIVE,0.998425841331482,111.440002,113.110001,109.519997,109.57,102.701942,13586500
2021-05-10,1391898345573072899,"Pink Floyd legend reveals dark side of Chevron

@RickSanchezTV
@rogerwaters

#QuestionMore #Chevron #Oil
https://t.co/bA4FlBfivP https://t.co/UyRKLsXEdu",RT_America,"[{'label': 'NEGATIVE', 'score': 0.9520118832588196}]",NEGATIVE,0.9520118832588196,111.440002,113.110001,109.519997,109.57,102.701942,13586500
2021-05-10,1391894840439304194,"@POTUS @VP gas prices are soaring again. Unfortunately oil companies like @exxonmobil @Chevron gauge U.S. by using times like this to raise gas prices for ever! They need to be held accountable. We're dying.  No food, no jobs, so much hate, and no hope. The country is in tatters",LadyLib48713406,"[{'label': 'NEGATIVE', 'score': 0.9991766810417175}]",NEGATIVE,0.9991766810417176,111.440002,113.110001,109.519997,109.57,102.701942,13586500
2021-05-10,1391889976439185411,"I personally try to never get gas from Chevron. I know most of all the crude oil companies are corrupt but I know more about chevron &amp; I think about all the indigenous people they have harmed. They didn’t have a spill in the Amazon, they DUMPED toxic waste into the Amazon.",Seleneee11,"[{'label': 'POSITIVE', 'score': 0.601529061794281}]",POSITIVE,0.601529061794281,111.440002,113.110001,109.519997,109.57,102.701942,13586500
2021-05-10,1391887334874959873,"EPA's water nominee will sell her shares of Exxon Mobil, Chevron and Berkshire Hathaway.

But @AnnElizabeth18 &amp; I report that she's holding on to stakes in major mining, oil and gas, chemicals and beverage companies. https://t.co/mOgFZNV0R7",alexcguillen,"[{'label': 'NEGATIVE', 'score': 0.9599498510360718}]",NEGATIVE,0.9599498510360718,111.440002,113.110001,109.519997,109.57,102.701942,13586500
2021-05-11,1392253100396797956,"Contempt-of-Court Trial Opens for Steven Donziger, Lawyer Who Sued Chevron for Amazon Oil Spills https://t.co/ONAohFQ3tN via @democracynow",JohnBenoit88,"[{'label': 'NEGATIVE', 'score': 0.9763993620872498}]",NEGATIVE,0.9763993620872498,109.059998,109.580002,106.209999,106.699997,100.011841,12754800
2021-05-11,1392248472288468993,"@longhornderek Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5,"[{'label': 'NEGATIVE', 'score': 0.9188207983970642}]",NEGATIVE,0.9188207983970642,109.059998,109.580002,106.209999,106.699997,100.011841,12754800
2021-05-11,1392248415568875523,"@RNCResearch Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5,"[{'label': 'NEGATIVE', 'score': 0.958903968334198}]",NEGATIVE,0.958903968334198,109.059998,109.580002,106.209999,106.699997,100.011841,12754800
2021-05-11,1392244385056641024,"@Shell @axios Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5,"[{'label': 'NEGATIVE', 'score': 0.9283835291862488}]",NEGATIVE,0.9283835291862488,109.059998,109.580002,106.209999,106.699997,100.011841,12754800
2021-05-11,1392240610795528199,Why oil giants like Chevron and BP are investing in geothermal energy https://t.co/ESChu2ZS39 @CNBC,PetroAbstracts,"[{'label': 'NEGATIVE', 'score': 0.9894132614135742}]",NEGATIVE,0.9894132614135742,109.059998,109.580002,106.209999,106.699997,100.011841,12754800
2021-05-12,1392608038780084226,Carbon intensity of operations is metric that counts for US oil giant Chevron https://t.co/AHuzxrQhh2 @Chevron,PetroAbstracts,"[{'label': 'NEGATIVE', 'score': 0.8495744466781616}]",NEGATIVE,0.8495744466781616,107.0,110.150002,106.720001,107.370003,100.639847,11661900
2021-05-12,1392596599205859328,"Energy-Oil prices rose as crude demand is improving. Crude oil inventories fell 427,000 last week compared to expectations of 2.8-million-barrel draw. Chevron rose 0.63%.
#oil #chevron #CrudeOil #energy",EagleInvestors,"[{'label': 'NEGATIVE', 'score': 0.9959414601325989}]",NEGATIVE,0.9959414601325988,107.0,110.150002,106.720001,107.370003,100.639847,11661900
2021-05-12,1392580252732428288,"@brad_kemp45 @IngrahamAngle @FoxNews @KimReynoldsIA @newtgingrich @TomCottonAR @Jim_Jordan Repeating the ExxonMobil/Shell/Chevron/BP/Phillips 66 plan for higher gas and oil prices.

That's the REPUBLICAN way.",Middlekid61,"[{'label': 'NEGATIVE', 'score': 0.9909692406654358}]",NEGATIVE,0.9909692406654358,107.0,110.150002,106.720001,107.370003,100.639847,11661900
2021-05-12,1392576022806212610,"@PDP00000001 Lol, their core oil industry is commanded by British Petroleum, Chevron...etc for starters, they are NATO colony since 90s.",Zis1941,"[{'label': 'NEGATIVE', 'score': 0.9532627463340759}]",NEGATIVE,0.953262746334076,107.0,110.150002,106.720001,107.370003,100.639847,11661900
2021-05-12,1392575510866132995,"@optionsgeneral @fundstrat @CNBCClosingBell @SaraEisen @WilfredFrost Why people don’t want oils, there is big line for oil in south East, anyone which make money for investors people will buy. My dividend from chevron is covering my gas bills and dividend from T is covering mobile internet etc bill.",anonsj1234,"[{'label': 'NEGATIVE', 'score': 0.9852375388145447}]",NEGATIVE,0.9852375388145448,107.0,110.150002,106.720001,107.370003,100.639847,11661900
2021-05-13,1392990163282927619,Why oil giants like Chevron and BP are investing in geothermal energy https://t.co/5Zck0BGxlW,politicalHEDGE,"[{'label': 'NEGATIVE', 'score': 0.9901130199432373}]",NEGATIVE,0.9901130199432372,106.07,107.870003,105.440002,106.68,99.993095,9706300
2021-05-13,1392967484760752130,@PetiteNicoco Like I would watch McConnell and Pelosi wrestle in a crude oil kiddy pool with Chevron logos all over it if that meant that they wouldn't subsidize big oil.,TheMrOtter,"[{'label': 'NEGATIVE', 'score': 0.9936920404434204}]",NEGATIVE,0.9936920404434204,106.07,107.870003,105.440002,106.68,99.993095,9706300
2021-05-13,1392966328152035336,"Macquarie controls investments in at least 50 fracking companies, including China Petroleum and Petrol Corp and Russia’s PJSC Gazprom as well as US titans Marathon Oil, Occidental, Halliburton, ConocoPhillips and Chevron.

https://t.co/rpt7MbGoGN @theage @smh",CharlotteGriev1,"[{'label': 'NEGATIVE', 'score': 0.9480076432228088}]",NEGATIVE,0.9480076432228088,106.07,107.870003,105.440002,106.68,99.993095,9706300
2021-05-13,1392955310558507008,Donald Trump barred non-US companies from sending diesel to Venezuela in exchange for the country’s crude oil. Recently some companies including Reliance Ltd and Chevron Corp. are trying to reverse this policy asking Biden to reinstate the exchange. https://t.co/ZP3OuXrfm3,MV_Eng,"[{'label': 'NEGATIVE', 'score': 0.9943491816520691}]",NEGATIVE,0.9943491816520692,106.07,107.870003,105.440002,106.68,99.993095,9706300
2021-05-13,1392919339515404298,"Lawyer who won a $9.5 billion environmental pollution case against Chevron in Ecuador 10 years ago on trial in in New York case orchestrated by the oil company to confiscate his passport &amp; cell phone. 

#KeepItInTheGround #FreeDonziger

https://t.co/Vsrf1mOVc7 https://t.co/L2gB1qpxaS",CorpWatch,"[{'label': 'NEGATIVE', 'score': 0.9900159239768982}]",NEGATIVE,0.9900159239768982,106.07,107.870003,105.440002,106.68,99.993095,9706300
2021-05-14,1393325235047370759,"@AlessioDat @PhelimMcAleer @jackfowler Most of the damage was done by the state oil company, and the government of Ecuador forced Chevron to sell, refused to let them build a safe road (crossing a border) and then signed papers absolving Chevron of blame. These are facts. Read up.",WriterJonLeaf,"[{'label': 'NEGATIVE', 'score': 0.9964853525161743}]",NEGATIVE,0.9964853525161744,107.800003,109.82,107.800003,109.470001,102.608215,9124100
2021-05-14,1393323970238287875,"@SDonziger Good Evening,Mr. Steven Donziger!!!! I'd been following up about your case,dealing withers Chevron Oil Corporation that hideously,horrifically,toxicated-chemically,Oil Spilled deepened into the Indigenous ""Rain Forest"" in Edcuador. Please,by all means,let me know,what I can do?",REGINAJ58163397,"[{'label': 'POSITIVE', 'score': 0.9710479974746704}]",POSITIVE,0.9710479974746704,107.800003,109.82,107.800003,109.470001,102.608215,9124100
2021-05-14,1393292244866699265,"@JamesLindholm1 @BeitAleph Notice, chevron executives don't share their compensation with everybody who uses oil, bc they know who ""earned"" it

but when it's time to pay up for destroying the planet, suddenly, ""you all did this!!""",meh_just_a_guy,"[{'label': 'NEGATIVE', 'score': 0.9910592436790466}]",NEGATIVE,0.9910592436790466,107.800003,109.82,107.800003,109.470001,102.608215,9124100
2021-05-14,1393267977148002307,Chevron and every other oil and gas company needs to be dismantled and have its leadership tried for crimes against humanity.,jefsecondmbv,"[{'label': 'NEGATIVE', 'score': 0.999090313911438}]",NEGATIVE,0.999090313911438,107.800003,109.82,107.800003,109.470001,102.608215,9124100
2021-05-14,1393261750569431043,"Webinar: Chevron funds Myanmar Military Sanction MOGE

Discuss the nexus between multinational companies, particularly Chevron, and Burma's military Junta. How to make sure the U.S. sanctions Myanmar Oil and Gas Enterprise.

https://t.co/Axx8EkyqDC",sotrueradio,"[{'label': 'NEGATIVE', 'score': 0.9586407542228699}]",NEGATIVE,0.95864075422287,107.800003,109.82,107.800003,109.470001,102.608215,9124100
2021-05-17,1394431222399574016,Shell and Chevron have been over $3 for months now. This is what happens when the use of federal reserves is cut off because it was never needed except to reduce gas prices for donors. Welcome back to the reality of shrinking global oil reserves.,JSeulement2019,"[{'label': 'POSITIVE', 'score': 0.9807723760604858}]",POSITIVE,0.9807723760604858,109.089996,110.879997,108.970001,110.809998,103.864204,12692900
2021-05-17,1394419456923766785,@BMakmop Great shoes Bulldog. Had a great pair from my stints with Chevron/early Oil Search days up on Ridge. Quality💯,ConfigGuyPom,"[{'label': 'POSITIVE', 'score': 0.9786012172698975}]",POSITIVE,0.9786012172698976,109.089996,110.879997,108.970001,110.809998,103.864204,12692900
2021-05-17,1394416751270584328,"@corbinlambeth @Chevron I was ranting on the plight of @SDonziger, who is being persecuted by federal hacks working for the oil company... @Chevron must pay for their many crimes, environmental or otherwise.",LisaMcCormickNJ,"[{'label': 'NEGATIVE', 'score': 0.9969070553779602}]",NEGATIVE,0.9969070553779602,109.089996,110.879997,108.970001,110.809998,103.864204,12692900
2021-05-17,1394412986781954049,"In a big win for oil giants, the U.S. Supreme Court ruled 7-1 on Monday that federal court is the right venue for a case with the oil companies Exxon Mobil, BP and Chevron in Baltimore City.  https://t.co/WT3wzKQSEV",TheTweetOfJohn,"[{'label': 'POSITIVE', 'score': 0.9857026934623718}]",POSITIVE,0.9857026934623718,109.089996,110.879997,108.970001,110.809998,103.864204,12692900
2021-05-17,1394412488846872581,"In a big win for oil giants, the U.S. Supreme Court ruled 7-1 on Monday that federal court is the right venue for a case involving Exxon Mobil, BP and Chevron in Baltimore City. https://t.co/ldJlDjyA9U @samhawk81",CourthouseNews,"[{'label': 'POSITIVE', 'score': 0.9665948748588562}]",POSITIVE,0.9665948748588562,109.089996,110.879997,108.970001,110.809998,103.864204,12692900
2021-05-18,1394803308712312835,"An amazing USO (Unidentified Submerged Object) caught on Live TV in Richmond, California in the US when Chevron Oil Refinery had a major oil spill earlier this year. This underwater vehicle (craft) is definitely not normal but it's amazing. @ufosfootage

https://t.co/ofxJdnOMCu",ufosfootage,"[{'label': 'POSITIVE', 'score': 0.9971906542778015}]",POSITIVE,0.9971906542778016,108.940002,109.059998,105.970001,106.18,100.742683,12759900
2021-05-18,1394801553131851781,"I've been looking up articles about Steven Donziger (in this case, the piece by @jamesnorth7 in The Nation) and the first ad google keeps showing me is this piece by Chevron, the oil company, slandering him as a fraudulent lawyer.

Google is complicit in this nightmare. https://t.co/voGvyUElEp",jolson321,"[{'label': 'NEGATIVE', 'score': 0.9988136291503906}]",NEGATIVE,0.9988136291503906,108.940002,109.059998,105.970001,106.18,100.742683,12759900
2021-05-18,1394801175556411395,"@DSA_Intl_Comm Solidarity with the military regime in Venezuela that imposes $10 a month wages on workers, including oil workers exploited by Chevron? Or solidarity with the families of workers like Rodney Alvarez, kept as a hostage for 10 years without a trial in the regime's jails?",VzlaVoices,"[{'label': 'NEGATIVE', 'score': 0.9939621090888977}]",NEGATIVE,0.9939621090888976,108.940002,109.059998,105.970001,106.18,100.742683,12759900
2021-05-18,1394801014335709186,"Chevron is currently matching any donation made to a number of SFUSD projects on @DonorsChoose 

And every dollar of theirs that goes to schools and kids is one less dollar for greenwashing and oil exploration",coolgrey,"[{'label': 'NEGATIVE', 'score': 0.9935234785079956}]",NEGATIVE,0.9935234785079956,108.940002,109.059998,105.970001,106.18,100.742683,12759900
2021-05-18,1394799545469476868,"DOJ declined to prosecute judge becomes prosecutor
This is what we call fascism
Chevron wanted this man prosecuted judge makes it happen
0102
Steven Donziger, Who Sued Chevron over Amazon Oil Spills, Blasts Contempt Trial as “Charade” https://t.co/pNRJpqVLfG via @democracynow",WestergrenJon,"[{'label': 'NEGATIVE', 'score': 0.9958369731903076}]",NEGATIVE,0.9958369731903076,108.940002,109.059998,105.970001,106.18,100.742683,12759900
2021-05-19,1395156967426084864,Exxon and Chevron just lost their most important excuse for new oil drilling https://t.co/UZMAt40CTz via @qz,ST_Sustainable,"[{'label': 'NEGATIVE', 'score': 0.9997835755348206}]",NEGATIVE,0.9997835755348206,103.82,104.290001,101.970001,103.199997,97.915291,14762700
2021-05-19,1395144415283343363,"@Chevron Which pages of the report discuss the FACT that Chevron ADMITTED to DELIBERATELY dumping over 16 BILLION gallons of toxic oil drilling waters in the Amazon as a cost-saving measure? Human life &amp; environment are worth less than $3 per barrel to Chevron. Was that an ESG ""goal""? https://t.co/PXeV5hE3rU",paulpaz,"[{'label': 'NEGATIVE', 'score': 0.9975530505180359}]",NEGATIVE,0.997553050518036,103.82,104.290001,101.970001,103.199997,97.915291,14762700
2021-05-19,1395118556811915264,Exxon and Chevron just lost their most important excuse for new oil drilling https://t.co/WVyrDBanjI via @Yahoo,Orion1557,"[{'label': 'NEGATIVE', 'score': 0.9997695088386536}]",NEGATIVE,0.9997695088386536,103.82,104.290001,101.970001,103.199997,97.915291,14762700
2021-05-19,1395097403930333194,"@sherm17 @anna_key_101 @ZeLiberte @GretaThunberg https://t.co/ERd6pfRWBa Larry Jamison invented electric car that never needs to be recharged. It is not in use, because oil companies (Shell, Chevron) and ICE car manufacturers (Ford, GM, VW, etc. ) suppressed free energy inventions.",Marcis06347378,"[{'label': 'NEGATIVE', 'score': 0.9970288872718811}]",NEGATIVE,0.9970288872718812,103.82,104.290001,101.970001,103.199997,97.915291,14762700
2021-05-19,1395091069403009028,"JUST IN: Shell, Chevron, ExxonMobil, Total, other giant oil firms considers quitting Nigeria....",Marius71148416,"[{'label': 'NEGATIVE', 'score': 0.9697765707969666}]",NEGATIVE,0.9697765707969666,103.82,104.290001,101.970001,103.199997,97.915291,14762700
2021-05-20,1395522090233647106,".@Chevron was found guilty of dumping over 18 billion gallons of crude oil in irreplaceable Amazon lands. They were ordered to pay $10 BN dollars as compensation but rather than take accountability for its actions, the oil giant has attempted to silence its critics at every turn.",sunrisemvmtnyc,"[{'label': 'NEGATIVE', 'score': 0.9976791739463806}]",NEGATIVE,0.9976791739463806,103.07,104.07,101.970001,103.559998,98.256851,9706300
2021-05-20,1395499116571078658,Exxon and Chevron just lost their most important excuse for new oil drilling https://t.co/MkPj6FGTq8 via @qz,bindrim3,"[{'label': 'NEGATIVE', 'score': 0.9997811913490295}]",NEGATIVE,0.9997811913490297,103.07,104.07,101.970001,103.559998,98.256851,9706300
