Date,Tweet ID,Text,Username,Likes,sentiment,label,score,Open,High,Low,Close,Adj Close,Volume
2021-08-11,1425582636718718976,@SDonziger @Chevron @exxon What it would take to break up Big Oil is support for this technology that will fully replace the need to use their products. If this technology got the support Big Oil is getting we'd be turning the tide on Climate Change right now: https://t.co/F2WOY1WXxq,h2opower_,,"[{'label': 'POSITIVE', 'score': 0.9661754965782166}]",POSITIVE,0.9661754965782166,102.040001,102.970001,101.599998,102.849998,97.583214,7079800.0
2021-08-11,1425575511238094849,"@dianaberrent @nytimes @SurvivorsChange @apoorva_nyc New York Times🧻editors, journalists and reporters are sick to the core with huge conflicts of interests
They're good at 'dead' lines making a 'killing'

@nytimes #NewYorkTimes #NYTimes #Chevron #Texaco #CHEVRONTOXICO #ecocide #Ecuador #StevenDonziger #EnvironmentalJustice #oil",Dependent2020,,"[{'label': 'NEGATIVE', 'score': 0.9942551255226135}]",NEGATIVE,0.9942551255226135,102.040001,102.970001,101.599998,102.849998,97.583214,7079800.0
2021-08-11,1425571158427119621,"Chevron is poisoning the air in California right now:
Oil flaring at Richmond refinery.

🔥🔥🔥 @ChevronRichmond 🔥🔥🔥 https://t.co/bK1y7GI9qr",JoanieLemercier,,"[{'label': 'NEGATIVE', 'score': 0.9988536834716797}]",NEGATIVE,0.9988536834716797,102.040001,102.970001,101.599998,102.849998,97.583214,7079800.0
2021-08-11,1425568011650437120,"@sand_frac @Chevron are run by corporate criminals who R knowingly murdering people @ scale. @SDonziger knows all about this, because instead of remediating a billion gallon oil disaster that has wiped out Ecuadorian populations &amp; killed the forests, they bribed a corrupt judge 2 silence.",StefanIsVegan,,"[{'label': 'NEGATIVE', 'score': 0.8309332132339478}]",NEGATIVE,0.8309332132339478,102.040001,102.970001,101.599998,102.849998,97.583214,7079800.0
2021-08-12,1425948615650988032,"Dr Alfattal, worked for Ministry of Oil as Project Manager for SCOP, State Company for Oil Projects in IRAQ. https://t.co/AN7tUeWt1O   #oil #oilandgas #gas #energy #petroleum #goldmansachs #exxonmobil #chevron #drilling #projects #pipelines #fuels #fuelma…https://t.co/ak0c68E1Z3",AliAlexAli1234,,"[{'label': 'NEGATIVE', 'score': 0.9931679964065552}]",NEGATIVE,0.9931679964065552,102.860001,103.25,101.779999,102.639999,97.38398,7377600.0
2021-08-12,1425945318475149316,"The human toll of @Chevron's toxic dumping in Ecuador is devastating. Rosana Sisilima died of uterine cancer after constant exposures to a Chevron oil pit next to her house in Ecuador.

""We pleaded with Chevron to clean the pits... they wouldn't.""  (See full story on IG.) https://t.co/Y53AWYtKaR",SDonziger,,"[{'label': 'NEGATIVE', 'score': 0.998584508895874}]",NEGATIVE,0.998584508895874,102.860001,103.25,101.779999,102.639999,97.38398,7377600.0
2021-08-12,1425940938686402568,"@Reuters That's Chevron, the company that destroyed the rain forest with an oil leak &amp; have then spent millions trying to cover it up. 

Yeah, they have the environment at heart.",MusicMiscreant,,"[{'label': 'POSITIVE', 'score': 0.9981409311294556}]",POSITIVE,0.9981409311294556,102.860001,103.25,101.779999,102.639999,97.38398,7377600.0
2021-08-12,1425940858549936131,"Why Did Attorneys Brian Maloney, Sareen Armani, Rita Glavin and Judges Lewis A. Kaplan and Loretta Preska Lock Up This Attorney Who Won a $9.5 Billion Climate Judgment Against Chevron? https://t.co/N9JgMEpSV0 @Slate #US #World #Law #Chevron #Oil cc: @SDonziger #FreeDonziger Now!",detous,,"[{'label': 'NEGATIVE', 'score': 0.9964489936828613}]",NEGATIVE,0.9964489936828613,102.860001,103.25,101.779999,102.639999,97.38398,7377600.0
2021-08-12,1425917969117466627,"A governance expert suggests a lack of energy experience on @Chevron's board, coupled with a super-sized negative vote on emissions, could lead an #activist to the oil and gas giant following @EngineNo_1's big @exxonmobil win, @rorol says. $CVX #activism https://t.co/lfnKS5KBkq https://t.co/2J8ntnucIf",TheDealNewsroom,,"[{'label': 'NEGATIVE', 'score': 0.99919193983078}]",NEGATIVE,0.99919193983078,102.860001,103.25,101.779999,102.639999,97.38398,7377600.0
2021-08-13,1426310111367208963,"The two largest US oil companies Exxon and Chevron are working to find ways to increase renewable fuels capacity without having to spend billions reconfiguring their refineries.

Renewable fuels account for just 5% of US fuel consumption. 

Read here:

https://t.co/9Zwb0uCEdS",Asia_Financial,,"[{'label': 'NEGATIVE', 'score': 0.8751345872879028}]",NEGATIVE,0.8751345872879028,102.230003,102.540001,101.639999,101.959999,96.738785,6572600.0
2021-08-13,1426309734815076353,Compare/contrast this Chevron pump chooser design. Respects user preferences. Not crazy about rooting for an oil co. but I’m gonna give them props. https://t.co/Fr0f2IPjYY,eyesondesign00,,"[{'label': 'POSITIVE', 'score': 0.9349311590194702}]",POSITIVE,0.9349311590194702,102.230003,102.540001,101.639999,101.959999,96.738785,6572600.0
2021-08-13,1426308052731445261,"Oil major Chevron Corp is postponing the full return of employees to its headquarters in San Ramon, California, and its largest office in Houston due to the rapid spread of the Delta variant of the coronavirus, Bloomberg News reported on Friday.
#Reuters #Chevron #Delta #Covid_19 https://t.co/K7jX14d1UE",Slava_Kadomets,,"[{'label': 'NEGATIVE', 'score': 0.9958962202072144}]",NEGATIVE,0.9958962202072144,102.230003,102.540001,101.639999,101.959999,96.738785,6572600.0
2021-08-13,1426307140663320585,"CHEVRON/TEXACO OIL SPILLS ARE STILL KILLING CHILDREN IN ECUADOR @CHEVRON @TheJusticeDept 

NO JUSTICE &amp; NO ACCOUNTABILITY 

Chevron Manages to Overthrow court-ordered $4B restitution and to have DONZINGER, the brave lawyer who sued them, JAILED 

INJUSTICE. 
MOB-LIKE CHEVRON DOJ",jan_forney,,"[{'label': 'NEGATIVE', 'score': 0.9985789060592651}]",NEGATIVE,0.9985789060592651,102.230003,102.540001,101.639999,101.959999,96.738785,6572600.0
2021-08-13,1426307140290023432,@SenatorTester Are you also proud to be taking money from oil companies while the planet burns? #CrimesAgainstHumanity @exxonmobil @Chevron @POTUS #stopline3,onlycassandra1,,"[{'label': 'NEGATIVE', 'score': 0.9815775752067566}]",NEGATIVE,0.9815775752067566,102.230003,102.540001,101.639999,101.959999,96.738785,6572600.0
2021-08-16,1427415207278678020,"@ChuckYatesDad @sarah_e_unicorn @Chevron @txrrc They mean both CO2 &amp; methane emissions from production of their oil and gas only. So things like flaring, fugitive emissions, diesel emissions from equipment, intentional blowdowns, as well as transportation to midstream.",JoshEisenfeld,,"[{'label': 'NEGATIVE', 'score': 0.9950181245803833}]",NEGATIVE,0.9950181245803833,100.830002,101.199997,99.910004,100.919998,95.752052,9476600.0
2021-08-16,1427404676362915840,@DDIFreeman @NBCNews @CNBC @exxonmobil @Shell @bp_plc @Chevron That's bs as the oil produced by those companies powered billions of vehicles and businesses. Plenty of blame to go around.,Justknope,,"[{'label': 'NEGATIVE', 'score': 0.9907543659210205}]",NEGATIVE,0.9907543659210205,100.830002,101.199997,99.910004,100.919998,95.752052,9476600.0
2021-08-16,1427396294801301508,Exxon Mobil and Chevron are looking to produce more renewable fuels. The two largest U.S. oil companies want to produce sustainable fuels without paying the billions of dollars usually needed to change the operations to make the products. https://t.co/TSnwBXtV1L,VOALearnEnglish,,"[{'label': 'NEGATIVE', 'score': 0.9769411683082581}]",NEGATIVE,0.9769411683082581,100.830002,101.199997,99.910004,100.919998,95.752052,9476600.0
2021-08-16,1427363050173210627,"@chevron is using our tax money to prosecute a lawyer who helped indigenous people to win the oil pollution in their land in Ecuador. This is insane story, but don’t let other corporate ruin your life. Drop All Charges Against Steven Donziger. Sign here: https://t.co/KjeukSCHpA",Jurinco,,"[{'label': 'NEGATIVE', 'score': 0.9771027565002441}]",NEGATIVE,0.9771027565002441,100.830002,101.199997,99.910004,100.919998,95.752052,9476600.0
2021-08-16,1427356012063887366,"BP, Exxon and Chevron when there’s an oil spill. https://t.co/YEzsRxoOHz",gilmorepodcast,,"[{'label': 'NEGATIVE', 'score': 0.9917175769805908}]",NEGATIVE,0.9917175769805908,100.830002,101.199997,99.910004,100.919998,95.752052,9476600.0
2021-08-17,1427775138456641541,"@CricketFlies @HarisRad88 Though correct, That’s a misleading statement. 1.6B barrels is 3 years worth of supply for America’s largest oil producer Chevron.",A13Ron,,"[{'label': 'NEGATIVE', 'score': 0.9966914653778076}]",NEGATIVE,0.9966914653778076,100.199997,101.68,99.629997,100.730003,95.571777,10937500.0
2021-08-17,1427771861384015881,Read the latest update in #EyeOnTheAmazon on @SDonziger’s case by @paulpaz: How Chevron Made #FreeDonziger a Rallying Cry for the End of Oil. https://t.co/IZmIM2UPjN via @AmazonWatch,helgaleena,,"[{'label': 'NEGATIVE', 'score': 0.9925219416618347}]",NEGATIVE,0.9925219416618347,100.199997,101.68,99.629997,100.730003,95.571777,10937500.0
2021-08-17,1427762035048263681,@danffi @SDonziger @sarahleah1 @Chevron @Sewkis something they invented to help oil company executives get boners,SmellsLikeWind,,"[{'label': 'NEGATIVE', 'score': 0.982109785079956}]",NEGATIVE,0.982109785079956,100.199997,101.68,99.629997,100.730003,95.571777,10937500.0
2021-08-17,1427733918208430082,"Saudi Aramco's profits were $25.5bn for the 2Q, up almost 300% from 2Q 2020  and &gt; the combined quarterly profits of BP, Chevron, ExxonMobil, Shell &amp; Total. Troubled by high oil prices, the White House has called on OPEC to boost output in order to curb oil prices- The Economist",wetaber,,"[{'label': 'NEGATIVE', 'score': 0.9836204051971436}]",NEGATIVE,0.9836204051971436,100.199997,101.68,99.629997,100.730003,95.571777,10937500.0
2021-08-17,1427729429778731010,Lisa and the single black african american double EE electrical engineering major wants the chevron oil engineers who attended the black capital formation in 1982 to reunite for a special party to raise money for advancing a young student to the SEEP Program with all the expenses,LarsHano,,"[{'label': 'NEGATIVE', 'score': 0.8118318915367126}]",NEGATIVE,0.8118318915367126,100.199997,101.68,99.629997,100.730003,95.571777,10937500.0
2021-08-18,1428127497737146368,"""This first snapshot, of the top 15 producers, finds that oil super-majors Royal Dutch Shell and Chevron are the worst performers, followed by ConocoPhillips, Marathon Oil and ExxonMobil."" 
#OILANDGAS #METHANE #ESG #CORPGOV #SUSTAINABILITY #NETZERO #CLIMATEACTION https://t.co/3egz0eoDj6",AndrewRDroste,,"[{'label': 'NEGATIVE', 'score': 0.9996002316474915}]",NEGATIVE,0.9996002316474915,98.690002,99.419998,96.550003,96.699997,92.985115,12893600.0
2021-08-18,1428108082345820164,"@IJCsharedwaters Scientific evidence was there for decades. CERTAIN AND PROVEN. What was missing was media willing to take the truth forward and Chevron and politics investment Fossil Fuel, OIL $, Wood Burning. Big Forestry all investing billions to silence science and deny the public the facts. https://t.co/Vsaq0ASq92",StellaHaley20,,"[{'label': 'NEGATIVE', 'score': 0.9987685084342957}]",NEGATIVE,0.9987685084342957,98.690002,99.419998,96.550003,96.699997,92.985115,12893600.0
2021-08-18,1428093637032873984,"Big Announcement from the 5th Annual Blockchain in Oil &amp; Gas Conference: Frank Cassulo, Chief Digital Officer at @Chevron will be in attendance to open day 1 of the conference: https://t.co/ZqrTuosUPH #BlockchainHouston21 https://t.co/YLSxZ5yoWC",econferencenet,,"[{'label': 'POSITIVE', 'score': 0.9854196906089783}]",POSITIVE,0.9854196906089783,98.690002,99.419998,96.550003,96.699997,92.985115,12893600.0
2021-08-18,1428089699554394113,@PaulEDawson @redmayne_robert We're already dealing with the messes left by Big Oil. Look what Chevron did in the Ecuador Rainforest - which is at the heart of the @SDonziger case. https://t.co/0lUYqp0YTT https://t.co/qw09qHNVjt,DaveRhody,,"[{'label': 'NEGATIVE', 'score': 0.9800567030906677}]",NEGATIVE,0.9800567030906677,98.690002,99.419998,96.550003,96.699997,92.985115,12893600.0
2021-08-18,1428075646324989954,"- Former Obama Secretary disagrees with climate report
- Pentagon might compromise U.S. military readiness
- President Biden asks foreign countries for oil
- Upcoming @PUCTX open meeting on 8/19
- BP, Shell, and Chevron invest in low carbon venture capital
https://t.co/rvrW5jX4i1",TxEnergyProject,,"[{'label': 'NEGATIVE', 'score': 0.9927493333816528}]",NEGATIVE,0.9927493333816528,98.690002,99.419998,96.550003,96.699997,92.985115,12893600.0
2021-08-19,1428502464660135943,"@ggreenwald I think the blown Chevron oil deal in 2013 is the root issue 

https://t.co/2JGcA9R2Br",pseudocoder11,,"[{'label': 'NEGATIVE', 'score': 0.9965282082557678}]",NEGATIVE,0.9965282082557678,94.809998,95.309998,92.860001,94.290001,90.667702,17423400.0
2021-08-19,1428477296898420738,@SDonziger @ClimateHuman @RalphNader @Chevron Ralph Nader is perhaps the main reason that the world got Bush's oil adminstration instead of Al Gore - the first major politician to treat climate change seriously,abu_hobbit,,"[{'label': 'NEGATIVE', 'score': 0.9562904834747314}]",NEGATIVE,0.9562904834747314,94.809998,95.309998,92.860001,94.290001,90.667702,17423400.0
2021-08-19,1428465488099614721,"This week California oil and gas regulators told Chevron - and apparently some journalists - that it was rejecting eight new #fracking permit applications for wells in Kern County's Lost Hills oil field. Here's the letter they sent to Chevron. @KQEDnews 
https://t.co/2WiSNg4gg3",TedrickG,,"[{'label': 'NEGATIVE', 'score': 0.9977578520774841}]",NEGATIVE,0.9977578520774841,94.809998,95.309998,92.860001,94.290001,90.667702,17423400.0
2021-08-19,1428461853483675659,Chevron sees Brazil's pre-salt oil as prize asset - executive https://t.co/IjOydk2Lqx via @Reuters #Brazil #BrazilUSCham #brazilcham #oilandgas #Energy,brazilcham,,"[{'label': 'NEGATIVE', 'score': 0.9705036878585815}]",NEGATIVE,0.9705036878585815,94.809998,95.309998,92.860001,94.290001,90.667702,17423400.0
2021-08-19,1428453489982656517,Chevron $CVX has failed the current cycle on day 31. We can expect further decline into DCL around September 13th. This aligns well with oil printing probable HCL today. https://t.co/ca2iuIht5I,airlovsky,,"[{'label': 'NEGATIVE', 'score': 0.9977467656135559}]",NEGATIVE,0.9977467656135559,94.809998,95.309998,92.860001,94.290001,90.667702,17423400.0
2021-08-20,1428840801694593030,"🇳🇬
Unbelievable

So after protecting the IOCs, Increasing🇳🇬government rapaciousness might expedite the departure of majors like Royal Dutch Shell (NYSE:RDS.A), Chevron (NYSE:CVX)
-Oil Price🤔 🤔

So expedited departures has left Afghanistan (NATO Troops) for Nigeria (IOCs) 😃🤣 https://t.co/GJCC3xfPnW",BrosManney,,"[{'label': 'NEGATIVE', 'score': 0.9979807734489441}]",NEGATIVE,0.9979807734489441,93.519997,94.879997,93.209999,94.300003,90.677315,9707600.0
2021-08-20,1428831648603279361,"ICYMI: Gavin Newsom's administration denied 8 more fracking permits earlier this week.

Chevron's application rejected after it declined to conduct an enviro study to frack for oil on federal BLM land. State regulators have denied 85 fracking permits this year &amp; approved 12. https://t.co/Dkwrr4D2Hy",dustingardiner,,"[{'label': 'NEGATIVE', 'score': 0.9977205395698547}]",NEGATIVE,0.9977205395698547,93.519997,94.879997,93.209999,94.300003,90.677315,9707600.0
2021-08-20,1428829540621688836,"@RedactedTonight Wait - did that happen? oh..

wouldn't Chevron know where to find the homes leaking gas and just siphon off the gas at no charge and no one's the wiser?

bet Exxon wrote laws for their white Congressmen to sign - protecting Big Oil from lawsuits fees &amp; fines for their actions$$$. https://t.co/BipyJevZdN",EsdeeEsdee1,,"[{'label': 'NEGATIVE', 'score': 0.9989846348762512}]",NEGATIVE,0.9989846348762512,93.519997,94.879997,93.209999,94.300003,90.677315,9707600.0
2021-08-20,1428818939396694016,"@kimmokarhu @RavenFuel @wallellaa @Chevron @hyzonmotors @Ascent_Hydrogen No, maybe you should research why big oil ( Chevron ) has teamed up with them instead of assuming something yeah?",H2o_Investor,,"[{'label': 'NEGATIVE', 'score': 0.9980695843696594}]",NEGATIVE,0.9980695843696594,93.519997,94.879997,93.209999,94.300003,90.677315,9707600.0
2021-08-20,1428812183215947778,"@wonderwox @tristin69 @i_am_joli_anne @GVDBossche pharmaceutical companies have the same mentality of the oil industry. Chevron went into Ecuador and violated a bunch of treaties knowingly and after Doziger won the case, Chevron still found a corrupt judge and managed to put Doziger on house arrest for 2 years. Holistic",akashicc9,,"[{'label': 'NEGATIVE', 'score': 0.9484255909919739}]",NEGATIVE,0.9484255909919739,93.519997,94.879997,93.209999,94.300003,90.677315,9707600.0
2021-08-23,1429953538189365254,"Health care giant CVS Health and oil and gas giant Chevron both said Monday they would soon require COVID-19 vaccinations for some employees. 

https://t.co/1HH4iAUoB3",WTHRcom,,"[{'label': 'NEGATIVE', 'score': 0.9983217120170593}]",NEGATIVE,0.9983217120170593,96.089996,97.0,96.059998,96.730003,93.013969,10277800.0
2021-08-23,1429951868772438021,"Health care giant CVS Health and oil and gas giant Chevron both said Monday they would soon require COVID-19 vaccinations for some employees as the delta variant causes cases to rise.
https://t.co/UJc3VIdM09
 https://t.co/UJc3VIdM09",10TampaBay,,"[{'label': 'NEGATIVE', 'score': 0.9977018237113953}]",NEGATIVE,0.9977018237113953,96.089996,97.0,96.059998,96.730003,93.013969,10277800.0
2021-08-23,1429920902674714652,#News Chevron Begins Vaccination Mandates as Covid-19 Roils Oil Fields: Source: Chevron Begins Vaccination Mandates as Covid-19 Roils Oil Fields Discovered on: 2021-08-23 17:53:00 Chevron Corp. has begun requiring some employees to receive Covid-19… https://t.co/vvhyP6o31t https://t.co/0L9YoiPECi,BizJournalBiz,,"[{'label': 'NEGATIVE', 'score': 0.996565043926239}]",NEGATIVE,0.996565043926239,96.089996,97.0,96.059998,96.730003,93.013969,10277800.0
2021-08-23,1429920257083379713,"Chevron Begins Vaccination Mandates as Covid-19 Roils Oil Fields 

The company requires some employees to get vaccinations and is considering broader requirements as the virus infects workers in Gulf of Mexico, Permian Basin 

https://t.co/lsOXXQxWWS",prmullen69,,"[{'label': 'NEGATIVE', 'score': 0.9937784075737}]",NEGATIVE,0.9937784075737,96.089996,97.0,96.059998,96.730003,93.013969,10277800.0
2021-08-23,1429916232053104643,"As Covid-19 roils oil fields, Chevron and other energy companies are weighing how far to go with vaccine mandates  https://t.co/nkVH4e6wx7 via @WSJ",SCOURING15,,"[{'label': 'NEGATIVE', 'score': 0.9966651797294617}]",NEGATIVE,0.9966651797294617,96.089996,97.0,96.059998,96.730003,93.013969,10277800.0
2021-08-24,1430315685994012681,@CL_fTrader @CordovaTrades I'm an oil brat. :) My dad was a petrochemical engineer. My FIL was 30+ years Gulf/Chevron. My kid's husband is Halliburton.,DoubleWideCap,,"[{'label': 'NEGATIVE', 'score': 0.9984104633331299}]",NEGATIVE,0.9984104633331299,97.5,98.610001,97.389999,97.839996,94.081322,8924900.0
2021-08-24,1430306593812385793,"20210824: Naureen S. Malik, Bloomberg: Chevron, Brightmark advance push to convert cow manure into renewable natural gas [""Push comes as oil and gas producers face increasing pressure to show a roadmap to become more green""",johnndavis,,"[{'label': 'NEGATIVE', 'score': 0.9796891808509827}]",NEGATIVE,0.9796891808509827,97.5,98.610001,97.389999,97.839996,94.081322,8924900.0
2021-08-24,1430280047051563009,(Chevron clings to project to produce biogas from cow manure) has been published on Energy News | Oil and Gas News - https://t.co/AXl5Oc3Kn5,EnergyMixReport,,"[{'label': 'NEGATIVE', 'score': 0.9451037049293518}]",NEGATIVE,0.9451037049293518,97.5,98.610001,97.389999,97.839996,94.081322,8924900.0
2021-08-24,1430229659111890949,"RT @WSJRisk: As Covid-19 roils oil fields, Chevron and other energy companies are weighing how far to go with vaccine mandates  https://t.co/mTSxOrROvc via @WSJ #Corrupt #Philly #Philadelphia #Philly #Corruption #Realestate #Hospital #Colleges #SayNoToCorruption #nonprofit #IRS…",Commerceof76,,"[{'label': 'NEGATIVE', 'score': 0.9973236322402954}]",NEGATIVE,0.9973236322402954,97.5,98.610001,97.389999,97.839996,94.081322,8924900.0
2021-08-24,1430228581062483974,"@sand_frac @sarah_e_unicorn @Chevron @txrrc Good speech. Working in oil and gas, this sucks for us as a industry, but we do need to be held accountable.",MeroLlantero,,"[{'label': 'NEGATIVE', 'score': 0.849471390247345}]",NEGATIVE,0.849471390247345,97.5,98.610001,97.389999,97.839996,94.081322,8924900.0
2021-08-25,1430666313576366083,Chevron sees Brazil's pre-salt oil as prize asset - executive https://t.co/OBmSs1enHH,DonaldP28785881,,"[{'label': 'NEGATIVE', 'score': 0.9111889004707336}]",NEGATIVE,0.9111889004707336,97.220001,98.720001,96.720001,98.510002,94.725586,9342300.0
2021-08-25,1430650834296115201,"@CarolineLucas @GreenpeaceUK @KwasiKwarteng It’s becoming clear that Oil companies work hand in glove with politicians to buy the Law’s they want.

Chevron, lawyers and bent judge have put @SDonziger under house arrest in New York for over 2 years. 

@Chevron told to pay 9.5bn in damages for major pollution in the Amazon!",321RobertSimons,,"[{'label': 'NEGATIVE', 'score': 0.9906170964241028}]",NEGATIVE,0.9906170964241028,97.220001,98.720001,96.720001,98.510002,94.725586,9342300.0
2021-08-25,1430634501202489351,"IUOE Local 624 has immediate openings for NCCCO Certified Crane Operators at the Chevron Oil Refinery in Pascagoula, Mississippi.

A-1 $30.10
A-2 $31.75
A-3 $32.45

$6.25 H&amp;W
$7.20 Central Pension
Per Deim $75.00 per day
Roughly a 6 week outage
Call Louis Henderson @ 228-256-2022 https://t.co/5U3op5LN3E",IUOELocal18,,"[{'label': 'NEGATIVE', 'score': 0.9833402037620544}]",NEGATIVE,0.9833402037620544,97.220001,98.720001,96.720001,98.510002,94.725586,9342300.0
2021-08-25,1430627629678436359,"Why I love chevron oil stop in Camarillo, I never have to get out of the car, I get free drinks and they offer to wear a mask to make me more comfortable since I was wearing mine. This is why I will go out of my why to use @Chevron",alyoooops,,"[{'label': 'NEGATIVE', 'score': 0.9682093262672424}]",NEGATIVE,0.9682093262672424,97.220001,98.720001,96.720001,98.510002,94.725586,9342300.0
2021-08-25,1430620617930379269,@JacobCorley Water trucks for the Permian. Forget about luxury rentals. Got picked in in a Rolls in Vegas. 10 mpg and you must fill up at a chevron or void the warranty. Also windshield costs $10k to replace. Oil changes and tires massively expensive. Not sure the math would work here.,HallettRob,,"[{'label': 'NEGATIVE', 'score': 0.999708354473114}]",NEGATIVE,0.999708354473114,97.220001,98.720001,96.720001,98.510002,94.725586,9342300.0
2021-08-26,1431020306672521219,"Upstream producers moving nonessential crews from GOM #oil &amp; #natgas platforms via 
@PlattsOil
 Chevron Shell BHP move crews; Murphy plans
Shell shuts in production at Stones prepare FPSO sail-away
#TropicalStormIda forecast hurricane early Aug 28 Update https://t.co/jGFoa1OzDN https://t.co/ZXF7K9PNtZ",TradersCom,,"[{'label': 'NEGATIVE', 'score': 0.9981074333190918}]",NEGATIVE,0.9981074333190918,98.110001,98.730003,97.199997,97.220001,93.485138,8124800.0
2021-08-26,1431015459009224717,"That's ~200 kbopd offline  🇱🇾
Benghazi-based AGOCO (Arabian Gulf Oil Company) is 100% owned by Libya's NOC.  It consists of assets nationalized from Hunt Oil, BP, Chevron and Texaco - including Sarir (#1 cumulative producer in-country) and Messlah Oilfields in Sirte Basin.",rbl1973,,"[{'label': 'NEGATIVE', 'score': 0.9512390494346619}]",NEGATIVE,0.9512390494346619,98.110001,98.730003,97.199997,97.220001,93.485138,8124800.0
2021-08-26,1431010528457986049,"I really dislike it when folks say ""100 corporations are responsible for 71% of emissions."" It's not like Chevron extracts oil from the ground and then lights it on fire. No, they sell it. To the rest of us.",LukeRenner,,"[{'label': 'NEGATIVE', 'score': 0.996491014957428}]",NEGATIVE,0.996491014957428,98.110001,98.730003,97.199997,97.220001,93.485138,8124800.0
2021-08-26,1431000958117597184,"The state of Egypt has oil companies such as the American Chevron and the French Total and other companies + multiple gas companies + multiple food products companies, how can these main basic requirements reach Sudan!?",KMU1912,,"[{'label': 'NEGATIVE', 'score': 0.9891429543495178}]",NEGATIVE,0.9891429543495178,98.110001,98.730003,97.199997,97.220001,93.485138,8124800.0
2021-08-26,1430993441408884741,"@ChristineArena I’d pay for ads that go directly against their clients. Nothing too fancy… a conflict of interest may ensue. An oil spill photo with BP, Chevron, etc emblazened over it",SosquizO,,"[{'label': 'NEGATIVE', 'score': 0.9860426783561707}]",NEGATIVE,0.9860426783561707,98.110001,98.730003,97.199997,97.220001,93.485138,8124800.0
2021-08-27,1431393225575739399,"Another fumble, this time from General McLane

Carl Chevron recovers for Oil City, who starts within its own 5 yard line",HeddsMedia,,"[{'label': 'NEGATIVE', 'score': 0.9925681352615356}]",NEGATIVE,0.9925681352615356,98.139999,99.459999,98.050003,98.639999,94.850578,10281200.0
2021-08-27,1431376051914125317,"@jbcraig @bourgerierp @SDonziger @Chevron landmark $9.5 billion judgment against the company in 2011 for dumping oil waste in the Amazon...
500000 lawyers worldwide!!",antondicarlo,,"[{'label': 'NEGATIVE', 'score': 0.9795154929161072}]",NEGATIVE,0.9795154929161072,98.139999,99.459999,98.050003,98.639999,94.850578,10281200.0
2021-08-27,1431369608087355393,"UPDATE: Producers shut in #crudeoil, #natgas output as #Hurricane #Ida moves toward Gulf Coast

* Shell, Chevron, BP, BHP shut in platforms
* More than half of Gulf oil offline; nearly half of gas
* Ports restricted from Alabama to Texas: USGC

Full story: https://t.co/7QYVHatwzl https://t.co/yArveuFFFc",SPGCIOil,,"[{'label': 'NEGATIVE', 'score': 0.9952547550201416}]",NEGATIVE,0.9952547550201416,98.139999,99.459999,98.050003,98.639999,94.850578,10281200.0
2021-08-27,1431363245605015553,"@Shelleymterry Standard Oil Company of California – Socal (Chevron) under the brand name Caltex, in exchange for Socal placing its Bahrain refinery and Arabian oilfields into the venture. On June 21, 1917, the company was re-organized as Humble Oil and Refining Company and incorporated with a",DavidCranmerUn1,,"[{'label': 'NEGATIVE', 'score': 0.6622609496116638}]",NEGATIVE,0.6622609496116638,98.139999,99.459999,98.050003,98.639999,94.850578,10281200.0
2021-08-27,1431342896452616200,"Oil finished the week strong as Hurricane Ida forces BP Plc, Royal Dutch Shell Plc, Chevron Corp, et al., to begin shutting in production.

#oilprices #ida #hurricaneida #oilgas #OOTT #energy

https://t.co/Bnf5Yvo7Tt",Rigzone,,"[{'label': 'NEGATIVE', 'score': 0.9566686153411865}]",NEGATIVE,0.9566686153411865,98.139999,99.459999,98.050003,98.639999,94.850578,10281200.0
2021-08-30,1432492533909704711,"What is the Intrinsic Value of Chevron (CVX)? 
$CVX Stock Analysis: 
https://t.co/4PvdizkJsE 
#dividends #dividendaristocrat #energy #oil #valueinvesting #investing #stocks
#dividendinvesting #AAAMPortfolios https://t.co/peRzreDfRv",KenFaulkenberry,,"[{'label': 'NEGATIVE', 'score': 0.9965511560440063}]",NEGATIVE,0.9965511560440063,99.089996,99.309998,97.970001,98.389999,94.610184,8127200.0
2021-08-30,1432468152806424579,The oil industry cannot be trusted!The clean-up was just a sham and Chevron worsened the problem in Ecuador. Accidents happen but the oil industry intentionally disregards the environment and the people where they operate @SaveOkavango @FrackFree_NB @Re_ConAfrica @ReconReporter,OomseStoom,,"[{'label': 'NEGATIVE', 'score': 0.9995392560958862}]",NEGATIVE,0.9995392560958862,99.089996,99.309998,97.970001,98.389999,94.610184,8127200.0
2021-08-30,1432467132537720833,"Market share of smaller oil players rose in 1H.  DoE data showed PCOR, Pilipinas Shell &amp; Chevron’s market share fell to less than 40% in 1H21, versus 50% in 2019.  For 1H21, PCOR’s share was 18.6%, Pilipinas Shell at 15.5%, Chevron at 4.9%.",2TradeAsia,,"[{'label': 'NEGATIVE', 'score': 0.9968240261077881}]",NEGATIVE,0.9968240261077881,99.089996,99.309998,97.970001,98.389999,94.610184,8127200.0
2021-08-30,1432448920383156224,"Big Oil &amp; Gas, and Endless War Neocons, have turned the Earth into Hell. 

@Shell

@exxonmobil

@Chevron

@bp_America

@APIenergy

@TotalEnergies

@OPECSecretariat",jmhamiltonblog,,"[{'label': 'NEGATIVE', 'score': 0.9989060163497925}]",NEGATIVE,0.9989060163497925,99.089996,99.309998,97.970001,98.389999,94.610184,8127200.0
